"ruleId","ruleType","fieldId","description","noticeSubtype","condition","expression","target","severity","cvsStage"
"BR-BT-00543-0068","forbidden","BT-543-Lot","The BT-543 Award Criteria Complicated is allowed at Lot level for a notice of type Periodic indicative notice used as a call for competition - sectoral directive, standard regime.","11","BT-541-Lot-WeightNumber,  BT-541-Lot-FixedNumber or  BT-541-Lot-ThresholdNumber is not empty","NULL","all","ERROR","4"
"BR-BT-00543-0069","forbidden","BT-543-Lot","The BT-543 Award Criteria Complicated is not allowed at Lot level for a notice of type .","CEI","Always","NULL","all","ERROR","2"
"BR-BT-00543-0070","forbidden","BT-543-Lot","The BT-543 Award Criteria Complicated is allowed at Lot level for a notice of type Prior information notice used as a call for competition - general directive, light regime.","12","BT-541-Lot-WeightNumber,  BT-541-Lot-FixedNumber or  BT-541-Lot-ThresholdNumber is not empty","NULL","all","ERROR","4"
"BR-BT-00543-0071","forbidden","BT-543-Lot","The BT-543 Award Criteria Complicated is allowed at Lot level for a notice of type Periodic indicative notice used as a call for competition - sectoral directive, light regime.","13","BT-541-Lot-WeightNumber,  BT-541-Lot-FixedNumber or  BT-541-Lot-ThresholdNumber is not empty","NULL","all","ERROR","4"
"BR-BT-00543-0072","forbidden","BT-543-Lot","The BT-543 Award Criteria Complicated is allowed at Lot level for a notice of type Prior information notice used as a call for competition - concessions directive, light regime.","14","BT-541-Lot-WeightNumber,  BT-541-Lot-FixedNumber or  BT-541-Lot-ThresholdNumber is not empty","NULL","all","ERROR","4"
"BR-BT-00543-0073","forbidden","BT-543-Lot","The BT-543 Award Criteria Complicated is allowed at Lot level for a notice of type Notice on the existence of a qualification system – sectoral directive.","15","BT-541-Lot-WeightNumber,  BT-541-Lot-FixedNumber or  BT-541-Lot-ThresholdNumber is not empty","NULL","all","ERROR","4"
"BR-BT-00543-0074","forbidden","BT-543-Lot","The BT-543 Award Criteria Complicated is allowed at Lot level for a notice of type Contract notice – general directive, standard regime.","16","BT-541-Lot-WeightNumber,  BT-541-Lot-FixedNumber or  BT-541-Lot-ThresholdNumber is not empty","NULL","all","ERROR","4"
"BR-BT-00543-0075","forbidden","BT-543-Lot","The BT-543 Award Criteria Complicated is allowed at Lot level for a notice of type Contract notice – sectoral directive, standard regime.","17","BT-541-Lot-WeightNumber,  BT-541-Lot-FixedNumber or  BT-541-Lot-ThresholdNumber is not empty","NULL","all","ERROR","4"
"BR-BT-00543-0076","forbidden","BT-543-Lot","The BT-543 Award Criteria Complicated is allowed at Lot level for a notice of type Contract notice – defence directive, standard regime .","18","BT-541-Lot-WeightNumber,  BT-541-Lot-FixedNumber or  BT-541-Lot-ThresholdNumber is not empty","NULL","all","ERROR","4"
"BR-BT-00543-0077","forbidden","BT-543-Lot","The BT-543 Award Criteria Complicated is allowed at Lot level for a notice of type Concession notice – concessions directive, standard regime.","19","BT-541-Lot-WeightNumber,  BT-541-Lot-FixedNumber or  BT-541-Lot-ThresholdNumber is not empty","NULL","all","ERROR","4"
"BR-BT-00543-0078","forbidden","BT-543-Lot","The BT-543 Award Criteria Complicated is allowed at Lot level for a notice of type .","E3","BT-541-Lot-WeightNumber,  BT-541-Lot-FixedNumber or  BT-541-Lot-ThresholdNumber is not empty","NULL","all","ERROR","4"
"BR-BT-00543-0079","forbidden","BT-543-Lot","The BT-543 Award Criteria Complicated is allowed at Lot level for a notice of type Contract notice – general directive, light regime.","20","BT-541-Lot-WeightNumber,  BT-541-Lot-FixedNumber or  BT-541-Lot-ThresholdNumber is not empty","NULL","all","ERROR","4"
"BR-BT-00543-0080","forbidden","BT-543-Lot","The BT-543 Award Criteria Complicated is allowed at Lot level for a notice of type Contract notice – sectoral directive, light regime.","21","BT-541-Lot-WeightNumber,  BT-541-Lot-FixedNumber or  BT-541-Lot-ThresholdNumber is not empty","NULL","all","ERROR","4"
"BR-BT-00543-0081","forbidden","BT-543-Lot","The BT-543 Award Criteria Complicated is allowed at Lot level for a notice of type Subcontract notice – defence directive.","22","BT-541-Lot-WeightNumber,  BT-541-Lot-FixedNumber or  BT-541-Lot-ThresholdNumber is not empty","NULL","all","ERROR","4"
"BR-BT-00543-0082","forbidden","BT-543-Lot","The BT-543 Award Criteria Complicated is allowed at Lot level for a notice of type Design contest notice – general directive, design.","23","BT-541-Lot-WeightNumber,  BT-541-Lot-FixedNumber or  BT-541-Lot-ThresholdNumber is not empty","NULL","all","ERROR","4"
"BR-BT-00543-0083","forbidden","BT-543-Lot","The BT-543 Award Criteria Complicated is allowed at Lot level for a notice of type Design contest notice – sectoral directive, design.","24","BT-541-Lot-WeightNumber,  BT-541-Lot-FixedNumber or  BT-541-Lot-ThresholdNumber is not empty","NULL","all","ERROR","4"
"BR-BT-00543-0084","forbidden","BT-543-Lot","The BT-543 Award Criteria Complicated is allowed at Lot level for a notice of type Voluntary ex-ante transparency notice – general directive.","25","BT-541-Lot-WeightNumber,  BT-541-Lot-FixedNumber or  BT-541-Lot-ThresholdNumber is not empty","NULL","all","ERROR","4"
"BR-BT-00543-0085","forbidden","BT-543-Lot","The BT-543 Award Criteria Complicated is allowed at Lot level for a notice of type Voluntary ex-ante transparency notice – sectoral directive.","26","BT-541-Lot-WeightNumber,  BT-541-Lot-FixedNumber or  BT-541-Lot-ThresholdNumber is not empty","NULL","all","ERROR","4"
"BR-BT-00543-0086","forbidden","BT-543-Lot","The BT-543 Award Criteria Complicated is allowed at Lot level for a notice of type Voluntary ex-ante transparency notice – defence directive.","27","BT-541-Lot-WeightNumber,  BT-541-Lot-FixedNumber or  BT-541-Lot-ThresholdNumber is not empty","NULL","all","ERROR","4"
"BR-BT-00543-0087","forbidden","BT-543-Lot","The BT-543 Award Criteria Complicated is allowed at Lot level for a notice of type Voluntary ex-ante transparency notice – concession directive.","28","BT-541-Lot-WeightNumber,  BT-541-Lot-FixedNumber or  BT-541-Lot-ThresholdNumber is not empty","NULL","all","ERROR","4"
"BR-BT-00543-0089","forbidden","BT-543-Lot","The BT-543 Award Criteria Complicated is allowed at Lot level for a notice of type Contract award notice – sectoral directive, standard regime.","30","BT-541-Lot-WeightNumber,  BT-541-Lot-FixedNumber or  BT-541-Lot-ThresholdNumber is not empty","NULL","all","ERROR","4"
"BR-BT-00543-0092","forbidden","BT-543-Lot","The BT-543 Award Criteria Complicated is allowed at Lot level for a notice of type .","E4","BT-541-Lot-WeightNumber,  BT-541-Lot-FixedNumber or  BT-541-Lot-ThresholdNumber is not empty","NULL","all","ERROR","4"
"BR-BT-00543-0093","forbidden","BT-543-Lot","The BT-543 Award Criteria Complicated is not allowed at Lot level for a notice of type .","T02","Always","NULL","all","ERROR","2"
"BR-BT-00543-0094","forbidden","BT-543-Lot","The BT-543 Award Criteria Complicated is allowed at Lot level for a notice of type Contract award notice – general directive, light regime.","33","BT-541-Lot-WeightNumber,  BT-541-Lot-FixedNumber or  BT-541-Lot-ThresholdNumber is not empty","NULL","all","ERROR","4"
"BR-BT-00543-0095","forbidden","BT-543-Lot","The BT-543 Award Criteria Complicated is allowed at Lot level for a notice of type Contract award notice – sectoral directive, light regime.","34","BT-541-Lot-WeightNumber,  BT-541-Lot-FixedNumber or  BT-541-Lot-ThresholdNumber is not empty","NULL","all","ERROR","4"
"BR-BT-00543-0096","forbidden","BT-543-Lot","The BT-543 Award Criteria Complicated is allowed at Lot level for a notice of type Concession award notice – concessions directive, light regime.","35","BT-541-Lot-WeightNumber,  BT-541-Lot-FixedNumber or  BT-541-Lot-ThresholdNumber is not empty","NULL","all","ERROR","4"
"BR-BT-00543-0097","forbidden","BT-543-Lot","The BT-543 Award Criteria Complicated is allowed at Lot level for a notice of type Design contest result notice – general directive, design.","36","BT-541-Lot-WeightNumber,  BT-541-Lot-FixedNumber or  BT-541-Lot-ThresholdNumber is not empty","NULL","all","ERROR","4"
"BR-BT-00543-0098","forbidden","BT-543-Lot","The BT-543 Award Criteria Complicated is allowed at Lot level for a notice of type Design contest result notice – sectoral directive, design.","37","BT-541-Lot-WeightNumber,  BT-541-Lot-FixedNumber or  BT-541-Lot-ThresholdNumber is not empty","NULL","all","ERROR","4"
"BR-BT-00543-0099","forbidden","BT-543-Lot","The BT-543 Award Criteria Complicated is not allowed at Lot level for a notice of type Contract modification notice – general directive.","38","Always","NULL","all","ERROR","2"
"BR-BT-00543-0100","forbidden","BT-543-Lot","The BT-543 Award Criteria Complicated is not allowed at Lot level for a notice of type Contract modification notice – sectoral directive.","39","Always","NULL","all","ERROR","2"
"BR-BT-00543-0101","forbidden","BT-543-Lot","The BT-543 Award Criteria Complicated is not allowed at Lot level for a notice of type Contract modification notice – concessions directive.","40","Always","NULL","all","ERROR","2"
"BR-BT-00543-0102","forbidden","BT-543-Lot","The BT-543 Award Criteria Complicated is allowed at Lot level for a notice of type .","E5","BT-541-Lot-WeightNumber,  BT-541-Lot-FixedNumber or  BT-541-Lot-ThresholdNumber is not empty","NULL","all","ERROR","4"
"BR-BT-00543-0103","forbidden","BT-543-LotsGroup","The BT-543 Award Criteria Complicated is forbidden at LotsGroup level for a notice of type Contract award notice – general directive, standard regime.","29","BT-541-LotsGroup-WeightNumber,  BT-541-LotsGroup-FixedNumber or  BT-541-LotsGroup-ThresholdNumber is not empty","NULL","all","ERROR","4"
"BR-BT-00543-0104","forbidden","BT-543-LotsGroup","The BT-543 Award Criteria Complicated is forbidden at LotsGroup level for a notice of type Contract award notice – defence directive, standard regime.","31","BT-541-LotsGroup-WeightNumber,  BT-541-LotsGroup-FixedNumber or  BT-541-LotsGroup-ThresholdNumber is not empty","NULL","all","ERROR","4"
"BR-BT-00543-0105","forbidden","BT-543-LotsGroup","The BT-543 Award Criteria Complicated is forbidden at LotsGroup level for a notice of type Concession award notice – concession directive, standard regime.","32","BT-541-LotsGroup-WeightNumber,  BT-541-LotsGroup-FixedNumber or  BT-541-LotsGroup-ThresholdNumber is not empty","NULL","all","ERROR","4"
"BR-BT-00543-0106","forbidden","BT-543-Lot","The BT-543 Award Criteria Complicated is forbidden at Lot level for a notice of type Contract award notice – general directive, standard regime.","29","BT-541-Lot-WeightNumber,  BT-541-Lot-FixedNumber or  BT-541-Lot-ThresholdNumber is not empty","NULL","all","ERROR","4"
"BR-BT-00543-0107","forbidden","BT-543-Lot","The BT-543 Award Criteria Complicated is forbidden at Lot level for a notice of type Contract award notice – defence directive, standard regime.","31","BT-541-Lot-WeightNumber,  BT-541-Lot-FixedNumber or  BT-541-Lot-ThresholdNumber is not empty","NULL","all","ERROR","4"
"BR-BT-00543-0108","forbidden","BT-543-Lot","The BT-543 Award Criteria Complicated is forbidden at Lot level for a notice of type Concession award notice – concession directive, standard regime.","32","BT-541-Lot-WeightNumber,  BT-541-Lot-FixedNumber or  BT-541-Lot-ThresholdNumber is not empty","NULL","all","ERROR","4"
"BR-BT-00543-0111","forbidden","BT-543-Lot","The BT-543 Award Criteria Complicated is not allowed at Lot level for a notice of type .","E6","Always","NULL","all","ERROR","2"
"BR-BT-00553-0001","forbidden","BT-553-Tender","The BT-553 Subcontracting Value is not allowed at Tender level for a notice of type .","X01","Always","NULL","all","ERROR","2"
"BR-BT-00553-0002","forbidden","BT-553-Tender","The BT-553 Subcontracting Value is not allowed at Tender level for a notice of type .","X02","Always","NULL","all","ERROR","2"
"BR-BT-00553-0003","forbidden","BT-553-Tender","The BT-553 Subcontracting Value is not allowed at Tender level for a notice of type .","E1","Always","NULL","all","ERROR","2"
"BR-BT-00553-0004","forbidden","BT-553-Tender","The BT-553 Subcontracting Value is not allowed at Tender level for a notice of type Notice of the publication of a prior information notice on a buyer profile - general directive.","1","Always","NULL","all","ERROR","2"
"BR-BT-00553-0005","forbidden","BT-553-Tender","The BT-553 Subcontracting Value is not allowed at Tender level for a notice of type Notice of the publication of a periodic indicative notice on a buyer profile - sectoral directive.","2","Always","NULL","all","ERROR","2"
"BR-BT-00553-0006","forbidden","BT-553-Tender","The BT-553 Subcontracting Value is not allowed at Tender level for a notice of type Notice of the publication of a prior information notice on a buyer profile - defence directive.","3","Always","NULL","all","ERROR","2"
"BR-BT-00553-0007","forbidden","BT-553-Tender","The BT-553 Subcontracting Value is not allowed at Tender level for a notice of type Prior information notice used only for information – general directive.","4","Always","NULL","all","ERROR","2"
"BR-BT-00553-0008","forbidden","BT-553-Tender","The BT-553 Subcontracting Value is not allowed at Tender level for a notice of type Periodic indicative notice used only for information – sectoral directive.","5","Always","NULL","all","ERROR","2"
"BR-BT-00553-0009","forbidden","BT-553-Tender","The BT-553 Subcontracting Value is not allowed at Tender level for a notice of type Prior information notice used only for information – defence directive.","6","Always","NULL","all","ERROR","2"
"BR-BT-00553-0010","forbidden","BT-553-Tender","The BT-553 Subcontracting Value is not allowed at Tender level for a notice of type .","E2","Always","NULL","all","ERROR","2"
